"Notice Identifier","Notice Type","Organisation Name",Status,"Published Date",Title,Description,Nationwide,Postcode,Region,"Cpv Codes","Contact Name","Contact Email","Contact Address 1","Contact Address 2","Contact Town","Contact Postcode","Contact Country","Contact Telephone","Contact Website",Attachments,Links,"Additional Text","Start Date","End Date","Closing Date","Is sub-contract","Parent Reference","Suitable for SME","Suitable for VCO","Supply Chain","OJEU Contract Type","Value Low","Value High","Awarded Date","Awarded Value","Supplier [Name|Address|Ref type|Ref Number|Is SME|Is VCSE]","Supplier's contact name","Contract start date","Contract end date","OJEU Procedure Type","Accelerated Justification","Closing Time"
P102768,Contract,"MET OFFICE",Awarded,2017-03-15T12:25:17Z,"Software services","Contract called off from Government Framework Agreement RM1557 G-cloud 7.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102768_REDACT_Redacted.pdf ",,,16/12/2016,31/01/2017,14/12/2016,NO,,Yes,No,No,Services,10773,,15/12/2016,10773,"[Rowe IT LTD|Symona,
Station Road,
Liskeard,
Cornwall, 
PL14 4BY|||No|No]",,16/12/2016,31/01/2017,"Other ",
P102753,Contract,"MET OFFICE",Awarded,2017-03-15T12:18:16Z,"Meteorological instruments","Meteorological instruments",,,"South West","38120000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102753_REDACT_Redacted.pdf ",,,15/12/2016,16/02/2017,13/12/2016,NO,,Yes,No,No,Products,13076,,14/12/2016,13076,"[Windspeed Limited|115 Marsh Road,
Rhyl,
Clwyd,
LL18 2AB|||No|No]",,15/12/2016,16/02/2017,"Other ",
P102749,Contract,"MET OFFICE",Awarded,2017-03-10T15:12:27Z,"Computer Hardware","Contract called off from Government Framework Agreement RM3733.",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102749_REDACT_Redacted.pdf ",,,14/12/2016,13/12/2017,12/12/2016,NO,,Yes,No,No,Services,24277.77,,13/12/2016,24277.77,"[Software Box Limited|East Moor House,
Green Park Business Centre,
Goose Lane,
Sutton On The  Forrest,
York,
YO61 1ET|||No|No]",,14/12/2016,13/12/2017,"Other ",
P102711,Contract,"MET OFFICE",Awarded,2017-03-01T15:22:15Z,"MFD Renewal","Contract called off from Government Framework agreement RM1599",,,"South West","30120000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102711_REDACT_Redacted.pdf ",,,15/12/2016,22/02/2022,13/12/2016,NO,,Yes,No,No,Services,556621.3,,14/12/2016,556621.3,"[Canon UK LTD|PO Box 244,
Woodhatch,
Reigate,
Surrey,
RH2 8BF|||No|No]",,15/12/2016,19/02/2022,"Other ",
P102741,Contract,"MET OFFICE",Awarded,2017-03-01T15:07:35Z,"Annual portal subscription","Annual portal subscription",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102741_REDACT_Redacted.pdf ",,,13/12/2016,30/11/2017,11/12/2016,NO,,Yes,No,No,Services,18925,,12/12/2016,18925,"[Rignet UK LTD|Nessco House,
Discovery Drive,
Arnhall Business Park,
Westhill,
Aberdeenshire,
AB32 6FG|||No|No]",,13/12/2016,30/11/2017,"Other ",
P102726,Contract,"MET OFFICE",Awarded,2017-03-01T15:01:01Z,"Grounds Maintenance","Grounds Maintenance",,,"South West","79993000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102726_REDACT_Redacted.pdf ",,,09/12/2016,30/09/2017,07/12/2016,NO,,Yes,No,No,Works,15911,,08/12/2016,15911,"[BPM Garden Services|7 Homestead Terrace,
Torquay,
Devon,
TQ1 4JZ|||No|No]",,09/12/2016,30/09/2017,"Restricted ",
P102720,Contract,"MET OFFICE",Awarded,2017-03-01T14:53:33Z,"Software licences","Contract called off from Government Framework Agreement RM3733",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102720_REDACT_Redacted.pdf ",,,08/12/2016,12/12/2017,06/12/2016,NO,,Yes,No,No,Services,14827.41,,07/12/2016,14827.41,"[Software Box Limited|East Moor House,
Green Park Business Centre,
Goose Lane,
Sutton On The Forest, 
York,
YO61 1ET|||No|No]",,08/12/2016,12/12/2017,"Other ",
P102719,Contract,"MET OFFICE",Awarded,2017-03-01T14:40:36Z,"Provision of survey","Provision of survey",,,"South West","79300000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102719_REDACT_Redacted.pdf ",,,08/12/2016,27/03/2017,06/12/2016,NO,,Yes,No,No,Services,36700,,07/12/2016,36700,"[Ipsos Mori LTD|3 Thomas More Square,
London,
E1W 1YW|||No|No]",,08/12/2016,27/03/2017,"Other ",
P102717,Contract,"MET OFFICE",Awarded,2017-03-01T14:35:39Z,"Computer hardware","Contract called off from Government Framework Agreement RM3733",,,"South West","30000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102717_REDACT_Redacted.pdf ",,,08/12/2016,31/03/2017,06/12/2016,NO,,Yes,No,No,Products,11014.46,,07/12/2016,11014.46,"[Computacenter (UK) LTD|Hatfield Avenue, 
Hatfield, 
Herts,
AL10 9TW|||No|No]",,08/12/2016,31/03/2017,"Other ",
P102716,Contract,"MET OFFICE",Awarded,2017-03-01T14:30:56Z,"Computer Hardware","Computer hardware",,,"South West","30000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102716_REDACT_Redacted.pdf ",,,08/12/2016,31/12/2016,06/12/2016,NO,,Yes,No,No,Products,82865,,07/12/2016,82865,"[Silicon Graphics LTD|200 Berkshire Place,
Wharfedale Road,
Winnersh,
Wokingham,
RG41 5RD|||No|No]",,08/12/2016,31/12/2016,"Other ",
P102703,Contract,"MET OFFICE",Awarded,2017-02-26T18:27:42Z,"Scientific publications","Scientific publications",,,"South West","22000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102703_REDACT_Redacted.pdf ",,,06/12/2016,31/12/2016,04/12/2016,NO,,Yes,No,No,Services,11210,,05/12/2016,11210,"[Elsevier B.V.|P O Box 211,
1000 AE,
Amsterdam,
Netherlands|||No|No]",,06/12/2016,31/12/2016,"Other ",
P102698,Contract,"MET OFFICE",Awarded,2017-02-26T18:20:49Z,"Computer Hardware","Further competition under Government Framework Agreement RM3733.",,,"South West","30000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102698_REDACT_Redacted.pdf ",,,03/12/2016,31/03/2017,01/12/2016,NO,,Yes,No,No,Products,235681.31,,02/12/2016,235681.31,"[Computacenter (UK) LTD|Hatfield Avenue,
Hatfield,
Herts,
AL10 9TW|||No|No]",,03/12/2016,31/03/2017,"Restricted ",
P102696,Contract,"MET OFFICE",Awarded,2017-02-26T18:12:04Z,"Scientific publications","Scientific publications",,,"South West","22000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102696_REDACT_Redacted.pdf ",,,03/12/2016,31/12/2017,02/12/2016,NO,,Yes,No,No,Services,17683,,02/12/2016,17683,"[Springer Customer Service GmbH|Haberstrasse 7,
D-69126 Hiedelberg,
Germany|||No|No]",,03/12/2016,31/12/2017,"NegotiatedWithoutCompetition ",
P102688,Contract,"MET OFFICE",Awarded,2017-02-26T18:05:49Z,"Maintenance works","Maintenance works",,,"South West","50000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102688_REDACT_Redacted.pdf ",,,01/12/2016,15/12/2016,30/11/2016,NO,,Yes,No,No,Works,11735,,01/12/2016,0,"[I J Cannings & Son LTD|Stratford House,
Waterbridge Court,
Matford Park Road,
Exeter,
EX2 8EX|||No|No]",,02/12/2016,15/12/2016,"Other ",
P102691,Contract,"MET OFFICE",Awarded,2017-02-26T18:04:30Z,"Grounds Maintenance","Grounds maintenance",,,"South West","50000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102691_REDACT_Redacted.pdf ",,,01/12/2016,31/10/2017,30/11/2016,NO,,Yes,No,No,Works,23402,,30/11/2016,23402,"[DJ Granger Grounds Maintenance LTD|79 Old Hale Way,
Hitchin,
Hertfordshire,
SG5 1XR|||No|No]",,01/12/2016,31/10/2017,"Restricted ",
P102695,Contract,"MET OFFICE",Awarded,2017-02-26T18:02:21Z,Advertising,Advertising,,,"South West","79340000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102695_REDACT_Redacted.pdf ",,,03/12/2016,31/12/2016,01/12/2016,NO,,Yes,No,No,Services,20000,,02/12/2016,20000,"[R H Advertising LTD|Richmond Court,
Emperor Way,
Exeter,
EX1 3QS|||No|No]",,03/12/2016,31/12/2016,"Other ",
P102671,Contract,"MET OFFICE",Awarded,2017-02-06T14:21:56Z,"Computer hardware","Contract called off from Government Framework Agreement RM3733.",,,"South West","30000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102671_REDACT_Redacted.pdf ",,,30/11/2016,05/12/2016,29/11/2016,NO,,Yes,No,No,Products,27794.34,,28/11/2016,27794.34,"[Computacenter (UK) Ltd|Hatfield Avenue,
Hatfield,
Herts,
AL10 9TW|||No|No]",,29/11/2016,05/12/2016,"Other ",
P102650,Contract,"MET OFFICE",Awarded,2017-02-06T14:15:10Z,"Scientific Journals Collection","Scientific Journals Collection",,,"South West","22000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102650_REDACT_Redacted.pdf ",,,25/11/2016,31/12/2017,24/11/2016,NO,,Yes,No,No,Services,28171.32,,25/11/2016,28171.32,"[Springer Customer Service Center GmbH|Haberstrasse 7,
D-69126 Hiedelberg,
Germany|||No|No]",,26/11/2016,31/12/2017,"Other ",
P102665,Contract,"MET OFFICE",Awarded,2017-02-06T14:14:30Z,"Aviation software/hardware upgrade","Aviation software/hardware upgrade",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102665_REDACT_Redacted.pdf ",,,28/11/2016,24/03/2017,27/11/2016,NO,,Yes,No,No,Services,59710,,28/11/2016,59710,"[Cranfield Aerospace Solutions LTD|Cranfield,
Bedford,
MK43 0AL|||No|No]",,29/11/2016,24/03/2017,"Other ",
P102647,Contract,"MET OFFICE",Awarded,2017-02-04T18:47:20Z,"Refurbishment works","Refurbishment works",,,"South West","45000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102647_REDACT_Redacted.pdf ",,,24/11/2016,10/02/2017,23/11/2016,NO,,Yes,No,No,Works,12569.5,,23/11/2016,12569.5,"[Chrisalis Refurbishment LTD|68 Brownhill Road,
Catford,
London,
SE6 2EW|||No|No]",,24/11/2016,10/02/2017,"Restricted ",
P102642,Contract,"MET OFFICE",Awarded,2017-02-04T18:41:53Z,"Meteorological intruments","Meteorological intruments",,,"South West","38100000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102642_REDACT_Redacted.pdf ",,,22/11/2016,31/12/2016,21/11/2016,NO,,Yes,No,No,Products,12376.5,,21/11/2016,12376.5,"[Applied Satellite Technology Systems LTD|Systems House,
Woodside Road,
Eastleigh,
Hampshire,
SO50 4ET|||No|No]",,22/11/2016,04/02/2017,"Other ",
P102637,Contract,"MET OFFICE",Awarded,2017-02-04T18:33:56Z,"Software support","Contract called off from government framework agreement RM1054",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102637_REDACT_Redacted.pdf ",,,22/11/2016,17/11/2017,21/11/2016,NO,,Yes,No,No,Services,30090.75,,21/11/2016,30090.75,"[Computacenter (UK) LTD|Hatfield Avenue,
Hatfield,
Herts,
AL10 9TW|||No|No]",,22/11/2016,17/11/2017,"Restricted ",
P102626,Contract,"MET OFFICE",Awarded,2017-02-04T18:27:12Z,"Training courses","Training courses",,,"South West","80000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102626_REDACT_Redacted.pdf ",,,21/11/2016,30/06/2017,20/11/2016,NO,,Yes,No,No,Services,18200,,20/11/2016,18200,"[Cucumber Limited|Drumsyniebeg,
Lochgoilhead,
Cairndow, 
Argyll & Bute,
Scotland,
PA24 8AN|||No|No]",,21/11/2016,30/06/2017,"Other ",
P102625,Contract,"MET OFFICE",Awarded,2017-02-04T18:21:08Z,"Software development","Software development",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"EX1 3PB",,Exeter,"EX1 3PB",England,,,"P102625_REDACT_Redacted.pdf ",,,18/11/2016,31/03/2017,17/11/2016,NO,,Yes,No,No,Services,14582,,17/11/2016,14582,"[New Signature UK LTD|The Laxmi Building,
The Tanneries,
57 Bermondsey Street,
London,
SE1 3XJ|||No|No]",,18/11/2016,31/03/2017,"Restricted ",
P102613,Contract,"MET OFFICE",Awarded,2017-02-04T18:15:18Z,"Observations equipment","Observations equipment",,,"South West","38100000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102613_REDACT_Redacted.pdf ",,,17/11/2016,10/02/2017,16/11/2016,NO,,Yes,No,No,Products,36330,,16/11/2016,36330,"[Lankhorst Ropes UK LTD|Retford Enterprise Centre,
Randall Way,
Retford,
Notts,
DN22 7GR|||No|No]",,17/11/2016,10/02/2017,"Other ",
P102603,Contract,"MET OFFICE",Awarded,2017-02-04T18:08:43Z,"IT hardware","Contract called off from government framework agreement RM1054",,,"South West","30000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102603_REDACT_Redacted.pdf ",,,16/11/2016,30/11/2016,15/11/2016,NO,,Yes,No,No,Products,10905.98,,15/11/2016,10905.98,"[Computacenter (UK) LTD|Hatfield avenue,
Hatfield,
Herts,
AL10 9TW|||No|No]",,16/11/2016,30/11/2016,"Other ",
P102601,Contract,"MET OFFICE",Awarded,2017-02-04T18:02:30Z,"IT hardware","Contract called off from government framework agreement RM1054",,,"South West","30000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy road",,Exeter,"EX1 3PB",England,,,"P102601_REDACT_Redacted.pdf ",,,15/11/2016,31/12/2016,14/11/2016,NO,,Yes,No,No,Products,96690,,14/11/2016,96690,"[Computacenter (UK) LTD|Hatfield Avenue,
Hatfield,
AL10 9TW|||No|No]",,15/11/2016,31/12/2016,"Other ",
P102598,Contract,"MET OFFICE",Awarded,2017-02-04T17:55:48Z,"IT Services","Contract called off from government framework agreement RM1054.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102598_REDACT_Redacted.pdf ",,,14/11/2016,14/11/2017,13/11/2016,NO,,Yes,No,No,Services,67950,,13/11/2016,67950,"[Insight Direct (UK) LTD|The Atrium,
1 Harefield Road,
Uxbridge,
UB8 1PH|||No|No]",,14/11/2016,14/11/2017,"Other ",
P102594,Contract,"MET OFFICE",Awarded,2017-02-04T17:47:35Z,"Scientific journals subscription","Scientific journals subscription",,,"South West","22000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102594_REDACT_Redacted.pdf ",,,14/11/2016,31/12/2016,13/11/2016,NO,,Yes,No,No,Services,67426.4,,14/11/2016,67426.4,"[Elsevier B.V.|PO Box 211,
1000 AE,
Amsterdam,
The Netherlands|||No|No]",,15/11/2016,31/12/2017,"Other ",
P102583,Contract,"MET OFFICE",Awarded,2017-02-04T17:41:13Z,"AV/IT Equipment","AV/IT Equipment",,,"South West","30000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102583_REDACT_Redacted.pdf ",,,11/11/2016,01/12/2016,10/11/2016,NO,,Yes,No,No,Products,13552.38,,11/11/2016,13552.38,"[Excel AV Limited|The Post House,
Kitsmead Lane,
Longcross,
Chertsey,
KT16 0EG|||No|No]",,12/11/2016,01/12/2016,"Other ",
P102582,Contract,"MET OFFICE",Awarded,2017-02-04T17:34:29Z,"Scientific on-line journals","Scientific on-line journals",,,"South West","73000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102582_REDACT_Redacted.pdf ",,,11/11/2016,31/12/2017,10/11/2016,NO,,Yes,No,No,Services,23964.58,,11/11/2016,23964.8,"[John Wiley & Sons LTD|New Era Estate,
Oldlands Way,
Bognor Regis,
W Sussex,
PO22 9NQ|||No|No]",,12/11/2016,31/12/2017,"Other ",
P102577,Contract,"MET OFFICE",Awarded,2017-02-04T17:24:50Z,"Software licences","Contract called off from government framework agreement RM1054.",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102577_REDACT_Redacted.pdf ",,,10/11/2016,10/11/2017,09/11/2016,NO,,Yes,No,No,Services,19844.62,,10/11/2016,19844.62,"[Computacenter (UK) LTD|Hatfield avenue,
Hatfield,
Herts,
AL10 9TW|||No|No]",,11/11/2016,10/11/2017,"Other ",
P102575,Contract,"MET OFFICE",Awarded,2017-02-04T17:17:49Z,Training,Training,,,"South West","80000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102575_REDACT_Redacted.pdf ",,,10/11/2016,31/03/2017,09/11/2016,NO,,Yes,No,No,Services,19500,,10/11/2016,19500,"[Human Capital Index LTD|Labyrinth Coaching and Consulting,
14 Pondtail Park,
Horsham,
West Sussex,
RH12 5LD|||No|No]",,11/11/2016,31/03/2017,"Other ",
P102573,Contract,"MET OFFICE",Awarded,2017-02-04T17:09:21Z,"Software services","Contract called off from government framework agreement RM1557 Cloud 8.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102573_REDACT_Redacted.pdf ",,,10/11/2016,10/11/2017,09/11/2016,NO,,Yes,No,No,Products,187200,,10/11/2016,187200,"[Red Hat UK LTD|6700 Airport Business Park,
Kinsale Road,
Cork,
Ireland|||No|No]",,11/11/2016,10/11/2017,"Restricted ",
P102558,Contract,"MET OFFICE",Awarded,2017-02-03T13:31:39Z,"Technical Advice Support","Technical Advice Support",,,"South West","71000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102558_REDACT_Redacted.pdf ",,,08/11/2016,31/03/2017,07/11/2016,NO,,Yes,No,No,Services,23212.74,,08/11/2016,23212.74,"[Faithful & Gould (Atkins) LTD|Atkins Shared Service Facility,
PO Box 329,
1 Kings Court,
Charles Hastings Way,
Worcester,
WR5 1TX|||No|No]",,09/11/2016,31/03/2017,"Other ",
P102536,Contract,"MET OFFICE",Awarded,2017-02-01T15:28:49Z,"Meteorological thermometers","Meteorological thermometers",,,"South West","38100000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102536_REDACT_Redacted.pdf ",,,03/11/2016,19/01/2017,02/11/2016,NO,,Yes,No,No,Products,15240.65,,03/11/2016,15240.65,"[GH Zeal LTD|8 Deer Park Road,
Merton,
London,
SW19 3UU|||No|No]",,04/11/2016,19/01/2017,"Other ",
P102531,Contract,"MET OFFICE",Awarded,2017-01-31T15:26:25Z,"Observations equipment","Observations equipment",,,"South West","38120000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102531_REDACT_Redacted.pdf ",,,02/11/2016,30/11/2016,01/11/2016,NO,,Yes,No,No,Products,10180,,01/11/2016,10180,"[Lambda Photometrics|Lambda House,
Batford Mill,
Harpenden,
Herts,
AL5 5BZ|||No|No]",,02/11/2016,30/11/2016,"Other ",
P102523,Contract,"MET OFFICE",Awarded,2017-01-31T15:21:06Z,"Scientific journals subscription","Scientific journals subscription",,,"South West","22000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102523_REDACT_Redacted.pdf ",,,01/01/2017,31/12/2017,01/11/2016,NO,,Yes,No,No,Services,87720.69,,02/11/2016,0,"[Thomson Reuters (Scientific) INc|PO Box 71416,
Chicago,
IL 60694-1416,
USA|||No|No]",,01/01/2017,31/12/2017,"Other ",
P102507,Contract,"MET OFFICE",Awarded,2017-01-13T10:43:22Z,"Software engineering training","Software engineering training",,,"South West","48000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102507_REDACT_Redacted.pdf ",,,31/10/2016,31/10/2017,30/10/2016,NO,,Yes,No,No,Services,12311.94,,30/10/2016,12311.94,"[Numfocus INC|PO Box 90596, 
Austin,
Texas 78709,
USA|||No|No]",,31/10/2016,31/10/2017,"Other ",
P102506,Contract,"MET OFFICE",Awarded,2017-01-13T10:36:48Z,"Software support and maintenance","Software support and maintenance",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102506_REDACT_Redacted.pdf ",,,31/10/2016,30/11/2017,30/10/2016,NO,,Yes,No,No,Services,43008.28,,30/10/2016,43008.28,"[Logicalis|110 Buckingham Avenue,
Slough,
SL1 4PF|||No|No]",,31/10/2016,30/11/2017,"Other ",
P102501,Contract,"MET OFFICE",Awarded,2017-01-13T10:31:18Z,"Software development","Contract called off from Government framework agreement RM1043.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102501_REDACT_Redacted.pdf ",,,28/10/2016,31/03/2017,27/10/2016,NO,,Yes,No,No,Services,52614,,27/10/2016,52614,"[CACI LTD|City Point,
Temple Gate,
Bristol,
BS1 6PL|||No|No]",,28/10/2016,31/03/2017,"Other ",
P102500,Contract,"MET OFFICE",Awarded,2017-01-13T10:25:10Z,"Software Services","Contract called off from government framework agreement G-Cloud 7.",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102500_REDACT_Redacted.pdf ",,,28/10/2016,31/03/2017,27/10/2016,NO,,Yes,No,No,Services,10773,,27/10/2016,10773,"[Rowe IT|Symona,
Station Road,
Liskeard,
Cornwall,
PL14 4BY|||No|No]",,28/10/2016,31/03/2017,"Other ",
P102487,Contract,"MET OFFICE",Awarded,2017-01-13T10:19:50Z,"Buoy Mooring Systems","Buoy Mooring Systems",,,"South West","38120000 ",,procurement.enquries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102487_REDACT_Redacted.pdf ",,,26/10/2016,14/11/2016,25/10/2016,NO,,Yes,No,No,Products,12000,,25/10/2016,12000,"[Intermoor LTD|Tern Place House,
Tern, Place,
Bridge of Don,
Aberdeen,
AB23 8JX|||No|No]",,26/10/2016,14/11/2016,"Other ",
P102486,Contract,"MET OFFICE",Awarded,2017-01-13T10:09:53Z,"Observations equipment","Observations equipment",,,"South West","38120000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102486_REDACT_Redacted.pdf ",,,26/10/2016,10/11/2016,25/10/2016,NO,,Yes,No,No,Products,16766.6,,25/10/2016,16766,"[Campbell Scientific LTD|Campbell Park,
80 Hathern Road,
Shepshed,
Leicestershire,
LE12 9GX|||No|No]",,26/10/2016,10/11/2016,"Other ",
P102466,Contract,"MET OFFICE",Awarded,2017-01-09T22:55:51Z,"Software services","Software services",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102466_REDACT_Redacted.pdf ",,,24/10/2016,30/09/2017,23/10/2016,NO,,Yes,No,No,Services,65073,,23/10/2016,65073,"[Trinity College Dublin|University of Dublin,
College Green,
Dublin 2,
Ireland|||No|No]",,24/10/2016,30/09/2017,"Other ",
P102448,Contract,"MET OFFICE",Awarded,2017-01-09T22:49:20Z,"Software support","Software support",,,"South West","72000000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102448_REDACT_Redacted.pdf ",,,19/10/2016,31/10/2017,18/10/2016,NO,,Yes,No,No,Services,24850,,18/10/2016,24850,"[Findwise AB International|Ullevigation 19,
SE41140 Goteborg,
Sweden|||No|No]",,19/10/2016,31/10/2017,"Other ",
P102428,Contract,"MET OFFICE",Awarded,2017-01-09T22:34:39Z,"Meteorological equipment","Meteorological equipment",,,"South West","38100000 ",,procurement.enquiries@metoffice.gov.uk,"FitzRoy Road",,Exeter,"EX1 3PB",England,,,"P102428_REDACT_Redacted.pdf ",,,14/10/2016,02/12/2016,13/10/2016,NO,,Yes,No,No,Products,10420,,13/10/2016,10420,"[Fluke UK LTD|52 Hurricane Way,
Norwich,
Norfolk
NR6 6JB|||No|No]",,14/10/2016,30/12/2016,"Other ",
